,rmse_avg,rmse_std,n_features
633,0.4832642823500804,0.0029402647526848794,633
634,0.4833491088717426,0.0028292184436506307,634
635,0.48334052496424645,0.0028132261435149354,635
636,0.4832313569522581,0.0028256767011804566,636
637,0.48341542987910396,0.0028636908190478273,637
638,0.48317935000628554,0.0028148300707315052,638
639,0.4832586757988176,0.0027801841678373068,639
640,0.4832911587851669,0.002834167726946321,640
641,0.4833385742401472,0.0027569063174220886,641
642,0.48316142887678326,0.002674148822187523,642
643,0.48319634686416146,0.002848916797857813,643
644,0.483330364637019,0.0028282919841017885,644
645,0.48321358579379464,0.0027459319695081266,645
646,0.483285828453984,0.0027241155195828425,646
647,0.48329873567087694,0.0026341775627068,647
648,0.4832291654373276,0.0026919459255199908,648
649,0.48327552803847684,0.002753169285632621,649
650,0.48322805997382084,0.0027029634803684434,650
651,0.4832499591991263,0.0026718974210273466,651
652,0.48325413947269114,0.0026916718505511014,652
653,0.4833162758709441,0.0026957654602942547,653
654,0.4831388493824967,0.002708333791914708,654
655,0.48338772686608966,0.0026772677356440015,655
656,0.4830855042769781,0.002518793376404571,656
657,0.48310094949738785,0.0026370587226481608,657
658,0.48312818359130566,0.002500446795903405,658
659,0.4833291159833274,0.002567873890541819,659
660,0.4832569471236213,0.002684604932926598,660
661,0.4832643210079431,0.002655806631288148,661
662,0.48322335466457705,0.0025455748620454746,662
663,0.48318162379506396,0.0026861904805431432,663
664,0.4833113268243664,0.002582633101278546,664
665,0.4832471130895663,0.0025463239821799308,665
666,0.48328075060545245,0.002477497097570047,666
667,0.48307531887491123,0.0024097389633364863,667
668,0.4832652377194047,0.0025134825583721784,668
669,0.4831448903065127,0.0023509142885789025,669
670,0.4832908890825665,0.0025496218977725483,670
671,0.4831983245599397,0.002391842558184694,671
672,0.48317483407499134,0.002501127260031292,672
673,0.4832613455831262,0.0024846940585024685,673
674,0.48326619882937566,0.002463923843559779,674
675,0.48331707864617773,0.0023821035266249884,675
676,0.4831874950393936,0.0025189794601040883,676
677,0.4831135029651121,0.002357332913131756,677
678,0.4833261634410726,0.0023454180116303717,678
679,0.48322436377045,0.0023637136740625665,679
680,0.48309937046417756,0.0022826005758892487,680
681,0.4832897546688582,0.0024485316140698448,681
682,0.4830656888639326,0.0022660068151808673,682
683,0.4832234913514346,0.002377282892306935,683
684,0.4831352924727888,0.0022425726203216356,684
685,0.48315773509523346,0.002285335168805991,685
686,0.4831563276740283,0.002292687524054354,686
687,0.4832137054815682,0.002223990342272115,687
688,0.4830827132966582,0.0022613085638156227,688
689,0.48314202401573286,0.0022363035383867473,689
690,0.4831402990190889,0.002309124199232293,690
691,0.4832131536851105,0.0021267056699677653,691
692,0.48309779837759687,0.0021342371204432905,692
693,0.4832031586820923,0.0022605268586493223,693
694,0.48317018759350594,0.0022228520051229194,694
695,0.4832337252595328,0.0021389975907086345,695
696,0.48312429660478695,0.002179868506108838,696
697,0.4832343734209018,0.0022658795735034524,697
698,0.48318680480899795,0.002094038321942586,698
699,0.48328185654779837,0.002182338520699357,699
700,0.48316749780955115,0.002143711258011237,700
701,0.48314965864610543,0.002092393487928793,701
702,0.48329302634130444,0.0020751458456377482,702
703,0.483182953657589,0.0021184659893019797,703
704,0.4832587337786447,0.0020378770014884365,704
705,0.4830646621003499,0.002046208118076213,705
706,0.48315785500888986,0.001980612731321694,706
707,0.4831158202368014,0.002033900703059002,707
708,0.48307818877837244,0.0020004623445325003,708
709,0.483176743227396,0.002038998640656469,709
710,0.4832194152427826,0.001961141887992781,710
711,0.48321883822490547,0.0019037325757696876,711
712,0.48317794064541036,0.0018825718690604007,712
713,0.48322283478182226,0.0019579781735908873,713
714,0.48321707502259736,0.0018727548415702266,714
715,0.4831234170919313,0.001921289696046461,715
716,0.48315049689597434,0.001930411184597691,716
717,0.48315893771370383,0.0019074052171148333,717
718,0.4831005133323823,0.0018929283581493644,718
719,0.48317800508804204,0.0019233561774744969,719
720,0.4831508193786143,0.0019103898877670135,720
721,0.48319292950406834,0.0018516642545842444,721
722,0.4831884990078704,0.0018959545589412549,722
723,0.4830582475185463,0.001818629233237397,723
724,0.48308515281935566,0.0018056329881350598,724
725,0.4831627919999037,0.0018596646853053956,725
726,0.48307561835307455,0.0017324737904522401,726
727,0.4831316680799361,0.0017529889999521537,727
728,0.4831784120468964,0.0018694756479080625,728
729,0.4831415316278859,0.0017672904796953827,729
730,0.48315015683055335,0.001651082649245944,730
731,0.48318601527653504,0.0017046883818159504,731
732,0.48316965338175033,0.00171226791908578,732
733,0.48307535064979984,0.0017342208658628893,733
734,0.48307967300770066,0.0016155675066948673,734
735,0.4831755911346339,0.001708947167927916,735
736,0.48323635240136537,0.001684314048273532,736
737,0.4831414455422387,0.0017232907944656822,737
738,0.48313263060025735,0.0015477132468814036,738
739,0.48305599344053574,0.0015568692838066865,739
740,0.48303507154078634,0.001547184909248748,740
741,0.48307942583958674,0.0015632703316083827,741
742,0.4831048897893469,0.0015011087196230943,742
743,0.48317897036167967,0.001568991999073751,743
744,0.4832057635945727,0.001580786499261031,744
745,0.48315406062273963,0.0015200122535721642,745
746,0.4831455927615938,0.001424838915493163,746
747,0.48307743416582266,0.001526806782826605,747
748,0.48313008702287263,0.0014352017707375795,748
749,0.4830814075707174,0.0014647182537811968,749
750,0.48313076650464337,0.0014084707947303477,750
751,0.48309489965928665,0.0013621269139503212,751
752,0.48314801323414897,0.0014009885062388938,752
753,0.4831320888206482,0.001389502136585873,753
754,0.4831313119878224,0.0013631522961530937,754
755,0.4831128111302631,0.0013354365809528873,755
756,0.4831637976430557,0.001384306460502872,756
757,0.48313912385828733,0.0013373112817263188,757
758,0.4831300107086039,0.0013537054376258752,758
759,0.4831090586909281,0.0012905677103772274,759
760,0.48316659775663734,0.0013133729343895132,760
761,0.4831570257770848,0.0013084149919201408,761
762,0.483078615356799,0.0012136851575989922,762
763,0.48313282229421295,0.0012626442747787176,763
764,0.483137720020553,0.0012321247210984037,764
765,0.4831136506690767,0.0012343100303266507,765
766,0.48310589926042996,0.0011495286212646148,766
767,0.4830974186180579,0.0011803437660543197,767
768,0.483046822884523,0.0011477516064364625,768
769,0.4831047988750418,0.0011008698357409254,769
770,0.48305938641374885,0.001123606110536115,770
771,0.4830920049778655,0.0010646683625201616,771
772,0.48310333278863177,0.001105091377314951,772
773,0.4830481908309907,0.00102761031030842,773
774,0.4831192498769193,0.0010253137475429153,774
775,0.483124419629868,0.0009650627706800829,775
776,0.4831614699243252,0.0010017597935103153,776
777,0.48310579902055667,0.0009525356725715916,777
778,0.4830921935070346,0.0009476277808243142,778
779,0.4831324474041074,0.0009760039189796818,779
780,0.48312495606502526,0.0009335319637325573,780
781,0.48312445958590466,0.0009169063734112416,781
782,0.4830922469260159,0.00084341067628098,782
783,0.4830623746367282,0.0008143527322770606,783
784,0.4830844508506758,0.0007972362084101288,784
785,0.4831142911357573,0.0007604801654042474,785
786,0.4830936471885126,0.0007769617968191396,786
787,0.4831166748063308,0.0007420819278788472,787
788,0.4831400843293926,0.0007521683192457933,788
789,0.48309297534205414,0.0006463476676799255,789
790,0.4830930903532399,0.0006463631596705948,790
791,0.48311215025249266,0.0006097991586832262,791
792,0.4830445248849297,0.000536224913263348,792
793,0.48308163532193504,0.0005377055092910565,793
794,0.4830660207736072,0.00047786356678831136,794
795,0.48307215559158273,0.00046161644504914845,795
796,0.48307871264799973,0.00041801232298573256,796
797,0.48306307914297547,0.0003339619029077864,797
798,0.48307947917486294,0.0002697774277772736,798
799,0.48306554935802387,0.00015977778361293281,799
800,0.483070188024283,7.104190608970751e-15,800
